"subject" "activity" "measure" "mean"
1 "WALKING_DOWNSTAIRS" "tBodyAccJerk.mean...Y" 0.0223282968632653
1 "WALKING_DOWNSTAIRS" "tBodyAccJerk.mean...Z" 0.0109604132857143
1 "WALKING_DOWNSTAIRS" "tBodyAccJerk.std...X" -0.695238213734694
1 "WALKING_DOWNSTAIRS" "tBodyAccJerk.std...Y" -0.633842183526531
1 "WALKING_DOWNSTAIRS" "tBodyAccJerk.std...Z" -0.839364688979592
1 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag.mean.." -0.710039687040816
1 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag.std.." -0.675494437306122
1 "WALKING_DOWNSTAIRS" "tBodyAccMag.mean.." -0.635127753214286
1 "WALKING_DOWNSTAIRS" "tBodyAccMag.std.." -0.638877348326531
1 "WALKING_DOWNSTAIRS" "tBodyGyro.mean...X" -0.0076398882
1 "WALKING_DOWNSTAIRS" "tBodyGyro.mean...Y" -0.0865266474408163
1 "WALKING_DOWNSTAIRS" "tBodyGyro.mean...Z" 0.0866253264122449
1 "WALKING_DOWNSTAIRS" "tBodyGyro.std...X" -0.752800824432653
1 "WALKING_DOWNSTAIRS" "tBodyGyro.std...Y" -0.794609433530612
1 "WALKING_DOWNSTAIRS" "tBodyGyro.std...Z" -0.735028972936735
1 "WALKING_DOWNSTAIRS" "tBodyGyroJerk.mean...X" -0.0924520560612245
1 "WALKING_DOWNSTAIRS" "tBodyGyroJerk.mean...Y" -0.041046192755102
1 "WALKING_DOWNSTAIRS" "tBodyGyroJerk.mean...Z" -0.0423080274857143
1 "WALKING_DOWNSTAIRS" "tBodyGyroJerk.std...X" -0.748555078367347
1 "WALKING_DOWNSTAIRS" "tBodyGyroJerk.std...Y" -0.837656035734694
1 "WALKING_DOWNSTAIRS" "tBodyGyroJerk.std...Z" -0.727179771779592
1 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag.mean.." -0.797642348816327
1 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag.std.." -0.807861476326531
1 "WALKING_DOWNSTAIRS" "tBodyGyroMag.mean.." -0.708636389
1 "WALKING_DOWNSTAIRS" "tBodyGyroMag.std.." -0.719011038659184
1 "WALKING_DOWNSTAIRS" "tGravityAcc.mean...X" 0.608079237142857
1 "WALKING_DOWNSTAIRS" "tGravityAcc.mean...Y" 0.127064600538775
1 "WALKING_DOWNSTAIRS" "tGravityAcc.mean...Z" 0.0557416578122449
1 "WALKING_DOWNSTAIRS" "tGravityAcc.std...X" -0.97786971244898
1 "WALKING_DOWNSTAIRS" "tGravityAcc.std...Y" -0.954045260204082
1 "WALKING_DOWNSTAIRS" "tGravityAcc.std...Z" -0.953567297959184
1 "WALKING_DOWNSTAIRS" "tGravityAccMag.mean.." -0.635127753214286
1 "WALKING_DOWNSTAIRS" "tGravityAccMag.std.." -0.638877348326531
1 "WALKING_UPSTAIRS" "angle.tBodyAccJerkMean..gravityMean." -0.0418774429245283
1 "WALKING_UPSTAIRS" "angle.tBodyAccMean.gravity." 0.0538398062339623
1 "WALKING_UPSTAIRS" "angle.tBodyGyroJerkMean.gravityMean." 0.034985970490566
1 "WALKING_UPSTAIRS" "angle.tBodyGyroMean.gravityMean." -0.0747965173113208
1 "WALKING_UPSTAIRS" "angle.X.gravityMean." -0.270189814716981
1 "WALKING_UPSTAIRS" "angle.Y.gravityMean." -0.123778641507547
1 "WALKING_UPSTAIRS" "angle.Z.gravityMean." -0.151184522167925
1 "WALKING_UPSTAIRS" "fBodyAcc.mean...X" -0.762811728113208
1 "WALKING_UPSTAIRS" "fBodyAcc.mean...Y" -0.692748156867925
1 "WALKING_UPSTAIRS" "fBodyAcc.mean...Z" -0.746295391301887
1 "WALKING_UPSTAIRS" "fBodyAcc.meanFreq...X" -0.300149189207547
1 "WALKING_UPSTAIRS" "fBodyAcc.meanFreq...Y" 0.0263284875886792
1 "WALKING_UPSTAIRS" "fBodyAcc.meanFreq...Z" 0.0915511996792453
1 "WALKING_UPSTAIRS" "fBodyAcc.std...X" -0.742606245471698
1 "WALKING_UPSTAIRS" "fBodyAcc.std...Y" -0.643707190377358
1 "WALKING_UPSTAIRS" "fBodyAcc.std...Z" -0.737188203207547
1 "WALKING_UPSTAIRS" "fBodyAccJemeanrk.energy...Y" -0.924070854698113
1 "WALKING_UPSTAIRS" "fBodyAccJerk.mean...X" -0.802667399245283
1 "WALKING_UPSTAIRS" "fBodyAccJerk.mean...Y" -0.794254389415094
1 "WALKING_UPSTAIRS" "fBodyAccJerk.mean...Z" -0.805734364188679
1 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq...X" 0.00426315996603773
1 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq...Y" -0.156329317343396
1 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq...Z" -0.0883859774490566
1 "WALKING_UPSTAIRS" "fBodyAccJerk.std...X" -0.807082697786792
1 "WALKING_UPSTAIRS" "fBodyAccJerk.std...Y" -0.787192062245283
1 "WALKING_UPSTAIRS" "fBodyAccJerk.std...Z" -0.832287472264151
1 "WALKING_UPSTAIRS" "fBodyAccMag.mean.." -0.726585974792453
1 "WALKING_UPSTAIRS" "fBodyAccMag.meanFreq.." 0.0199136943471698
1 "WALKING_UPSTAIRS" "fBodyAccMag.std.." -0.751008063433962
1 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.mean.." -0.767438224173585
1 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.meanFreq.." 0.208509612583019
1 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.std.." -0.765336816981132
1 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.854553094528302
1 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.meanFreq.." 0.170982962211321
1 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.std.." -0.852915806415094
1 "WALKING_UPSTAIRS" "fBodyBodyGyroMag.mean.." -0.80738617490566
1 "WALKING_UPSTAIRS" "fBodyBodyGyroMag.meanFreq.." -0.0379918489615094
1 "WALKING_UPSTAIRS" "fBodyBodyGyroMag.std.." -0.801731427735849
1 "WALKING_UPSTAIRS" "fBodyGyro.mean...X" -0.785235004849057
1 "WALKING_UPSTAIRS" "fBodyGyro.mean...Y" -0.818691723207547
1 "WALKING_UPSTAIRS" "fBodyGyro.mean...Z" -0.745864647358491
1 "WALKING_UPSTAIRS" "fBodyGyro.meanFreq...X" 0.00446843231886792
1 "WALKING_UPSTAIRS" "fBodyGyro.meanFreq...Y" -0.177373653715094
1 "WALKING_UPSTAIRS" "fBodyGyro.meanFreq...Z" 0.0232191678
1 "WALKING_UPSTAIRS" "fBodyGyro.std...X" -0.834878403962264
1 "WALKING_UPSTAIRS" "fBodyGyro.std...Y" -0.821586876603774
1 "WALKING_UPSTAIRS" "fBodyGyro.std...Z" -0.758853517924528
1 "WALKING_UPSTAIRS" "tBodyAcc.mean...X" 0.266323707735849
1 "WALKING_UPSTAIRS" "tBodyAcc.mean...Y" -0.0187627424973585
1 "WALKING_UPSTAIRS" "tBodyAcc.mean...Z" -0.103975306924528
1 "WALKING_UPSTAIRS" "tBodyAcc.std...X" -0.74784045490566
1 "WALKING_UPSTAIRS" "tBodyAcc.std...Y" -0.644456581015094
1 "WALKING_UPSTAIRS" "tBodyAcc.std...Z" -0.726125400150943
1 "WALKING_UPSTAIRS" "tBodyAccJerk.mean...X" 0.0816006901113207
1 "WALKING_UPSTAIRS" "tBodyAccJerk.mean...Y" 0.0138637333552641
1 "WALKING_UPSTAIRS" "tBodyAccJerk.mean...Z" 0.0220531354166038
1 "WALKING_UPSTAIRS" "tBodyAccJerk.std...X" -0.795560825886792
1 "WALKING_UPSTAIRS" "tBodyAccJerk.std...Y" -0.78354552309434
1 "WALKING_UPSTAIRS" "tBodyAccJerk.std...Z" -0.819794106981132
1 "WALKING_UPSTAIRS" "tBodyAccJerkMag.mean.." -0.792702471660377
1 "WALKING_UPSTAIRS" "tBodyAccJerkMag.std.." -0.765842136339623
1 "WALKING_UPSTAIRS" "tBodyAccMag.mean.." -0.699930428660377
1 "WALKING_UPSTAIRS" "tBodyAccMag.std.." -0.712400561981132
1 "WALKING_UPSTAIRS" "tBodyGyro.mean...X" 0.0103375107358491
1 "WALKING_UPSTAIRS" "tBodyGyro.mean...Y" -0.0879239601339623
1 "WALKING_UPSTAIRS" "tBodyGyro.mean...Z" 0.0862502464224528
1 "WALKING_UPSTAIRS" "tBodyGyro.std...X" -0.822359569433962
1 "WALKING_UPSTAIRS" "tBodyGyro.std...Y" -0.818895305660377
1 "WALKING_UPSTAIRS" "tBodyGyro.std...Z" -0.736377574528302
1 "WALKING_UPSTAIRS" "tBodyGyroJerk.mean...X" -0.116308300886792
1 "WALKING_UPSTAIRS" "tBodyGyroJerk.mean...Y" -0.0485152249358491
1 "WALKING_UPSTAIRS" "tBodyGyroJerk.mean...Z" -0.0627879269886792
1 "WALKING_UPSTAIRS" "tBodyGyroJerk.std...X" -0.839200426150943
1 "WALKING_UPSTAIRS" "tBodyGyroJerk.std...Y" -0.862199976981132
1 "WALKING_UPSTAIRS" "tBodyGyroJerk.std...Z" -0.842686581716981
1 "WALKING_UPSTAIRS" "tBodyGyroJerkMag.mean.." -0.858869970377358
1 "WALKING_UPSTAIRS" "tBodyGyroJerkMag.std.." -0.849011221320755
1 "WALKING_UPSTAIRS" "tBodyGyroMag.mean.." -0.737300321698113
1 "WALKING_UPSTAIRS" "tBodyGyroMag.std.." -0.780982989245283
1 "WALKING_UPSTAIRS" "tGravityAcc.mean...X" 0.458172363924528
1 "WALKING_UPSTAIRS" "tGravityAcc.mean...Y" 0.254153075867925
1 "WALKING_UPSTAIRS" "tGravityAcc.mean...Z" 0.223723196913208
1 "WALKING_UPSTAIRS" "tGravityAcc.std...X" -0.969841268490566
1 "WALKING_UPSTAIRS" "tGravityAcc.std...Y" -0.963990425283019
1 "WALKING_UPSTAIRS" "tGravityAcc.std...Z" -0.959232066415094
1 "WALKING_UPSTAIRS" "tGravityAccMag.mean.." -0.699930428660377
1 "WALKING_UPSTAIRS" "tGravityAccMag.std.." -0.712400561981132
10 "LAYING" "angle.tBodyAccJerkMean..gravityMean." 0.0508755158793103
10 "LAYING" "angle.tBodyAccMean.gravity." -0.0128452837448276
10 "LAYING" "angle.tBodyGyroJerkMean.gravityMean." -0.0565687269141379
10 "LAYING" "angle.tBodyGyroMean.gravityMean." -0.00472028836206896
10 "LAYING" "angle.X.gravityMean." -0.546895695517241
10 "LAYING" "angle.Y.gravityMean." 0.0474555200344828
10 "LAYING" "angle.Z.gravityMean." -0.0676268880275862
10 "LAYING" "fBodyAcc.mean...X" -0.517960111372414
10 "LAYING" "fBodyAcc.mean...Y" -0.42972363692069
10 "LAYING" "fBodyAcc.mean...Z" -0.576308726189655
10 "LAYING" "fBodyAcc.meanFreq...X" -0.267909143275862
10 "LAYING" "fBodyAcc.meanFreq...Y" 0.0347169530224138
10 "LAYING" "fBodyAcc.meanFreq...Z" 0.0965812142862069
10 "LAYING" "fBodyAcc.std...X" -0.499085419534483
10 "LAYING" "fBodyAcc.std...Y" -0.457055142174138
10 "LAYING" "fBodyAcc.std...Z" -0.525942797017241
10 "LAYING" "fBodyAccJemeanrk.energy...Y" -0.769943539841379
10 "LAYING" "fBodyAccJerk.mean...X" -0.572459868017241
10 "LAYING" "fBodyAccJerk.mean...Y" -0.526900523413793
10 "LAYING" "fBodyAccJerk.mean...Z" -0.668648781724138
10 "LAYING" "fBodyAccJerk.meanFreq...X" -0.111856518637931
10 "LAYING" "fBodyAccJerk.meanFreq...Y" -0.207260629208621
10 "LAYING" "fBodyAccJerk.meanFreq...Z" -0.117327733137931
10 "LAYING" "fBodyAccJerk.std...X" -0.590235896172414
10 "LAYING" "fBodyAccJerk.std...Y" -0.497970788717241
10 "LAYING" "fBodyAccJerk.std...Z" -0.722930915172414
10 "LAYING" "fBodyAccMag.mean.." -0.483740082768966
10 "LAYING" "fBodyAccMag.meanFreq.." 0.103793380605172
10 "LAYING" "fBodyAccMag.std.." -0.589290544215517
10 "LAYING" "fBodyBodyAccJerkMag.mean.." -0.532129961756897
10 "LAYING" "fBodyBodyAccJerkMag.meanFreq.." 0.129228054237931
10 "LAYING" "fBodyBodyAccJerkMag.std.." -0.544439024872414
10 "LAYING" "fBodyBodyGyroJerkMag.mean.." -0.762161727241379
10 "LAYING" "fBodyBodyGyroJerkMag.meanFreq.." 0.114606659448276
10 "LAYING" "fBodyBodyGyroJerkMag.std.." -0.773165093793103
10 "LAYING" "fBodyBodyGyroMag.mean.." -0.641646856051724
10 "LAYING" "fBodyBodyGyroMag.meanFreq.." -0.0799872294586207
10 "LAYING" "fBodyBodyGyroMag.std.." -0.614749195327586
10 "LAYING" "fBodyGyro.mean...X" -0.584210855310345
10 "LAYING" "fBodyGyro.mean...Y" -0.627153580017241
10 "LAYING" "fBodyGyro.mean...Z" -0.544177972581035
10 "LAYING" "fBodyGyro.meanFreq...X" -0.128688364791379
10 "LAYING" "fBodyGyro.meanFreq...Y" -0.248474712362069
10 "LAYING" "fBodyGyro.meanFreq...Z" -0.0995616657241379
10 "LAYING" "fBodyGyro.std...X" -0.662000978241379
10 "LAYING" "fBodyGyro.std...Y" -0.550956097913793
10 "LAYING" "fBodyGyro.std...Z" -0.581229374431035
10 "LAYING" "tBodyAcc.mean...X" 0.277502243036207
10 "LAYING" "tBodyAcc.mean...Y" -0.0206480487735328
10 "LAYING" "tBodyAcc.mean...Z" -0.0976501589534483
10 "LAYING" "tBodyAcc.std...X" -0.503699876534483
10 "LAYING" "tBodyAcc.std...Y" -0.423104130551724
10 "LAYING" "tBodyAcc.std...Z" -0.516226720689655
10 "LAYING" "tBodyAccJerk.mean...X" 0.0805481903431035
10 "LAYING" "tBodyAccJerk.mean...Y" -0.00726439350517241
10 "LAYING" "tBodyAccJerk.mean...Z" -0.0108466475808621
10 "LAYING" "tBodyAccJerk.std...X" -0.561714938534483
10 "LAYING" "tBodyAccJerk.std...Y" -0.496629946081035
10 "LAYING" "tBodyAccJerk.std...Z" -0.696168026896552
10 "LAYING" "tBodyAccJerkMag.mean.." -0.565686228965517
10 "LAYING" "tBodyAccJerkMag.std.." -0.535780669825862
10 "LAYING" "tBodyAccMag.mean.." -0.450649084243793
10 "LAYING" "tBodyAccMag.std.." -0.500921355172414
10 "LAYING" "tBodyGyro.mean...X" -0.0401367233277586
10 "LAYING" "tBodyGyro.mean...Y" -0.0677992107810345
10 "LAYING" "tBodyGyro.mean...Z" 0.0969290899482759
10 "LAYING" "tBodyGyro.std...X" -0.641430908913793
10 "LAYING" "tBodyGyro.std...Y" -0.57425654287931
10 "LAYING" "tBodyGyro.std...Z" -0.539224585506897
10 "LAYING" "tBodyGyroJerk.mean...X" -0.076178752785
10 "LAYING" "tBodyGyroJerk.mean...Y" -0.0627432526465517
10 "LAYING" "tBodyGyroJerk.mean...Z" -0.0474405020465517
10 "LAYING" "tBodyGyroJerk.std...X" -0.683453000012069
10 "LAYING" "tBodyGyroJerk.std...Y" -0.767759501206897
10 "LAYING" "tBodyGyroJerk.std...Z" -0.67485731
10 "LAYING" "tBodyGyroJerkMag.mean.." -0.727267539827586
10 "LAYING" "tBodyGyroJerkMag.std.." -0.759425092413793
10 "LAYING" "tBodyGyroMag.mean.." -0.493386922772414
10 "LAYING" "tBodyGyroMag.std.." -0.580350481637931
10 "LAYING" "tGravityAcc.mean...X" 0.688562377931034
10 "LAYING" "tGravityAcc.mean...Y" 0.0292198361896552
10 "LAYING" "tGravityAcc.mean...Z" 0.117328565893276
10 "LAYING" "tGravityAcc.std...X" -0.961928855
10 "LAYING" "tGravityAcc.std...Y" -0.958916463275862
10 "LAYING" "tGravityAcc.std...Z" -0.939483183793103
10 "LAYING" "tGravityAccMag.mean.." -0.450649084243793
10 "LAYING" "tGravityAccMag.std.." -0.500921355172414
10 "SITTING" "angle.tBodyAccJerkMean..gravityMean." -0.0613274375701852
10 "SITTING" "angle.tBodyAccMean.gravity." 0.0584483106849259
10 "SITTING" "angle.tBodyGyroJerkMean.gravityMean." 0.0406937621166667
10 "SITTING" "angle.tBodyGyroMean.gravityMean." -0.0738884819259259
10 "SITTING" "angle.X.gravityMean." -0.416244675740741
10 "SITTING" "angle.Y.gravityMean." -0.0587649307592593
10 "SITTING" "angle.Z.gravityMean." -0.0512373859944444
10 "SITTING" "fBodyAcc.mean...X" -0.704118135944444
10 "SITTING" "fBodyAcc.mean...Y" -0.663133071481481
10 "SITTING" "fBodyAcc.mean...Z" -0.708379643962963
10 "SITTING" "fBodyAcc.meanFreq...X" -0.160807276761111
10 "SITTING" "fBodyAcc.meanFreq...Y" 0.00358818716666666
10 "SITTING" "fBodyAcc.meanFreq...Z" 0.113323718933333
10 "SITTING" "fBodyAcc.std...X" -0.68167286
10 "SITTING" "fBodyAcc.std...Y" -0.663371100259259
10 "SITTING" "fBodyAcc.std...Z" -0.68846313592037
10 "SITTING" "fBodyAccJemeanrk.energy...Y" -0.869152389611111
10 "SITTING" "fBodyAccJerk.mean...X" -0.738920426481481
10 "SITTING" "fBodyAccJerk.mean...Y" -0.734092246814815
10 "SITTING" "fBodyAccJerk.mean...Z" -0.782577364277778
10 "SITTING" "fBodyAccJerk.meanFreq...X" 0.0664790599203704
10 "SITTING" "fBodyAccJerk.meanFreq...Y" -0.114533145311296
10 "SITTING" "fBodyAccJerk.meanFreq...Z" -0.0900958448277778
10 "SITTING" "fBodyAccJerk.std...X" -0.738816803161111
10 "SITTING" "fBodyAccJerk.std...Y" -0.73132332737037
10 "SITTING" "fBodyAccJerk.std...Z" -0.814794057522222
10 "SITTING" "fBodyAccMag.mean.." -0.666160734611111
10 "SITTING" "fBodyAccMag.meanFreq.." 0.126059685
10 "SITTING" "fBodyAccMag.std.." -0.731354940574074
10 "SITTING" "fBodyBodyAccJerkMag.mean.." -0.711183400977778
10 "SITTING" "fBodyBodyAccJerkMag.meanFreq.." 0.226025867537037
10 "SITTING" "fBodyBodyAccJerkMag.std.." -0.736222941490741
10 "SITTING" "fBodyBodyGyroJerkMag.mean.." -0.846919850703704
10 "SITTING" "fBodyBodyGyroJerkMag.meanFreq.." 0.170367692833519
10 "SITTING" "fBodyBodyGyroJerkMag.std.." -0.868598024814815
10 "SITTING" "fBodyBodyGyroMag.mean.." -0.781603305351852
10 "SITTING" "fBodyBodyGyroMag.meanFreq.." -0.0499209994331481
10 "SITTING" "fBodyBodyGyroMag.std.." -0.781265988907407
10 "SITTING" "fBodyGyro.mean...X" -0.776579415925926
10 "SITTING" "fBodyGyro.mean...Y" -0.780087116574074
10 "SITTING" "fBodyGyro.mean...Z" -0.776508173011111
10 "SITTING" "fBodyGyro.meanFreq...X" -0.085871494337037
10 "SITTING" "fBodyGyro.meanFreq...Y" -0.102832027
10 "SITTING" "fBodyGyro.meanFreq...Z" -0.0664356955407407
10 "SITTING" "fBodyGyro.std...X" -0.796498370925926
10 "SITTING" "fBodyGyro.std...Y" -0.771755328303704
10 "SITTING" "fBodyGyro.std...Z" -0.79300123337037
10 "SITTING" "tBodyAcc.mean...X" 0.265125457796296
10 "SITTING" "tBodyAcc.mean...Y" -0.020987240287037
10 "SITTING" "tBodyAcc.mean...Z" -0.108931655944444
10 "SITTING" "tBodyAcc.std...X" -0.687065880444444
10 "SITTING" "tBodyAcc.std...Y" -0.647962804814815
10 "SITTING" "tBodyAcc.std...Z" -0.67820284907963
10 "SITTING" "tBodyAccJerk.mean...X" 0.104766372537037
10 "SITTING" "tBodyAccJerk.mean...Y" 0.0134408531537037
10 "SITTING" "tBodyAccJerk.mean...Z" -0.0106166553384259
10 "SITTING" "tBodyAccJerk.std...X" -0.72678594942963
10 "SITTING" "tBodyAccJerk.std...Y" -0.723565232222222
10 "SITTING" "tBodyAccJerk.std...Z" -0.799408951925926
10 "SITTING" "tBodyAccJerkMag.mean.." -0.733747263537037
10 "SITTING" "tBodyAccJerkMag.std.." -0.720852723092593
10 "SITTING" "tBodyAccMag.mean.." -0.647205490703704
10 "SITTING" "tBodyAccMag.std.." -0.674734848388889
10 "SITTING" "tBodyGyro.mean...X" 0.00257305771481481
10 "SITTING" "tBodyGyro.mean...Y" -0.0823754993037037
10 "SITTING" "tBodyGyro.mean...Z" 0.0952594333333333
10 "SITTING" "tBodyGyro.std...X" -0.789857883833333
10 "SITTING" "tBodyGyro.std...Y" -0.77332559212963
10 "SITTING" "tBodyGyro.std...Z" -0.772528271777778
10 "SITTING" "tBodyGyroJerk.mean...X" -0.102557991814815
10 "SITTING" "tBodyGyroJerk.mean...Y" -0.0375326775538889
10 "SITTING" "tBodyGyroJerk.mean...Z" -0.0625390399111111
10 "SITTING" "tBodyGyroJerk.std...X" -0.838655163703704
10 "SITTING" "tBodyGyroJerk.std...Y" -0.840467124593333
10 "SITTING" "tBodyGyroJerk.std...Z" -0.85191194537037
10 "SITTING" "tBodyGyroJerkMag.mean.." -0.840510147111111
10 "SITTING" "tBodyGyroJerkMag.std.." -0.851526663203704
10 "SITTING" "tBodyGyroMag.mean.." -0.701994439616667
10 "SITTING" "tBodyGyroMag.std.." -0.75504787267037
10 "SITTING" "tGravityAcc.mean...X" 0.623922391537037
10 "SITTING" "tGravityAcc.mean...Y" 0.166064414666667
10 "SITTING" "tGravityAcc.mean...Z" 0.0712028657992593
10 "SITTING" "tGravityAcc.std...X" -0.958899153518519
10 "SITTING" "tGravityAcc.std...Y" -0.953509496481482
10 "SITTING" "tGravityAcc.std...Z" -0.935910771111111
10 "SITTING" "tGravityAccMag.mean.." -0.647205490703704
10 "SITTING" "tGravityAccMag.std.." -0.674734848388889
10 "STANDING" "angle.tBodyAccJerkMean..gravityMean." -0.027104634
10 "STANDING" "angle.tBodyAccMean.gravity." -0.00549979055590909
10 "STANDING" "angle.tBodyGyroJerkMean.gravityMean." -0.03248322725
10 "STANDING" "angle.tBodyGyroMean.gravityMean." -0.0305935000704545
10 "STANDING" "angle.X.gravityMean." -0.554973627954545
10 "STANDING" "angle.Y.gravityMean." 0.0989877614363636
10 "STANDING" "angle.Z.gravityMean." -0.0589476593181818
10 "STANDING" "fBodyAcc.mean...X" -0.984060612727273
10 "STANDING" "fBodyAcc.mean...Y" -0.963396570227273
10 "STANDING" "fBodyAcc.mean...Z" -0.972991467045455
10 "STANDING" "fBodyAcc.meanFreq...X" -0.202391376363636
10 "STANDING" "fBodyAcc.meanFreq...Y" 0.00508286302272727
10 "STANDING" "fBodyAcc.meanFreq...Z" -0.0389722446590909
10 "STANDING" "fBodyAcc.std...X" -0.9830909375
10 "STANDING" "fBodyAcc.std...Y" -0.952378274318182
10 "STANDING" "fBodyAcc.std...Z" -0.953737430681818
10 "STANDING" "fBodyAccJemeanrk.energy...Y" -0.999459355227273
10 "STANDING" "fBodyAccJerk.mean...X" -0.986848720681818
10 "STANDING" "fBodyAccJerk.mean...Y" -0.978876370909091
10 "STANDING" "fBodyAccJerk.mean...Z" -0.985384797272727
10 "STANDING" "fBodyAccJerk.meanFreq...X" 0.169720088811364
10 "STANDING" "fBodyAccJerk.meanFreq...Y" -0.0655041381431818
10 "STANDING" "fBodyAccJerk.meanFreq...Z" -0.0302641747727273
10 "STANDING" "fBodyAccJerk.std...X" -0.9881305875
10 "STANDING" "fBodyAccJerk.std...Y" -0.980994606818182
10 "STANDING" "fBodyAccJerk.std...Z" -0.988133475
10 "STANDING" "fBodyAccMag.mean.." -0.971905399772727
10 "STANDING" "fBodyAccMag.meanFreq.." -0.0204473320922727
10 "STANDING" "fBodyAccMag.std.." -0.962584766363636
10 "STANDING" "fBodyBodyAccJerkMag.mean.." -0.986327810909091
10 "STANDING" "fBodyBodyAccJerkMag.meanFreq.." 0.329386680940909
10 "STANDING" "fBodyBodyAccJerkMag.std.." -0.987009077954546
10 "STANDING" "fBodyBodyGyroJerkMag.mean.." -0.988299234090909
10 "STANDING" "fBodyBodyGyroJerkMag.meanFreq.." 0.183160804693182
10 "STANDING" "fBodyBodyGyroJerkMag.std.." -0.989110591590909
10 "STANDING" "fBodyBodyGyroMag.mean.." -0.970524034545455
10 "STANDING" "fBodyBodyGyroMag.meanFreq.." -0.189733344113636
10 "STANDING" "fBodyBodyGyroMag.std.." -0.959285253863636
10 "STANDING" "fBodyGyro.mean...X" -0.977510176590909
10 "STANDING" "fBodyGyro.mean...Y" -0.975515090454545
10 "STANDING" "fBodyGyro.mean...Z" -0.963006562045455
10 "STANDING" "fBodyGyro.meanFreq...X" -0.138891326409091
10 "STANDING" "fBodyGyro.meanFreq...Y" -0.301573818340909
10 "STANDING" "fBodyGyro.meanFreq...Z" -0.161840753156818
10 "STANDING" "fBodyGyro.std...X" -0.978749546590909
10 "STANDING" "fBodyGyro.std...Y" -0.9678222925
10 "STANDING" "fBodyGyro.std...Z" -0.961755396590909
10 "STANDING" "tBodyAcc.mean...X" 0.280606795681818
10 "STANDING" "tBodyAcc.mean...Y" -0.0141182973886364
10 "STANDING" "tBodyAcc.mean...Z" -0.107648781590909
10 "STANDING" "tBodyAcc.std...X" -0.983377630909091
10 "STANDING" "tBodyAcc.std...Y" -0.954435379318182
10 "STANDING" "tBodyAcc.std...Z" -0.9585577175
10 "STANDING" "tBodyAccJerk.mean...X" 0.0760258615454545
10 "STANDING" "tBodyAccJerk.mean...Y" 0.00564008140840909
10 "STANDING" "tBodyAccJerk.mean...Z" -0.00483472272363636
10 "STANDING" "tBodyAccJerk.std...X" -0.986874936136364
10 "STANDING" "tBodyAccJerk.std...Y" -0.979100945909091
10 "STANDING" "tBodyAccJerk.std...Z" -0.987468240227273
10 "STANDING" "tBodyAccJerkMag.mean.." -0.985582446136364
10 "STANDING" "tBodyAccJerkMag.std.." -0.987124003181818
10 "STANDING" "tBodyAccMag.mean.." -0.966786137727273
10 "STANDING" "tBodyAccMag.std.." -0.962448027727273
10 "STANDING" "tBodyGyro.mean...X" -0.0320119705454545
10 "STANDING" "tBodyGyro.mean...Y" -0.0642383332756818
10 "STANDING" "tBodyGyro.mean...Z" 0.0623890262727273
10 "STANDING" "tBodyGyro.std...X" -0.9783301125
10 "STANDING" "tBodyGyro.std...Y" -0.970379594090909
10 "STANDING" "tBodyGyro.std...Z" -0.959285294545455
10 "STANDING" "tBodyGyroJerk.mean...X" -0.0970741985227273
10 "STANDING" "tBodyGyroJerk.mean...Y" -0.0431963616136364
10 "STANDING" "tBodyGyroJerk.mean...Z" -0.0450210167681818
10 "STANDING" "tBodyGyroJerk.std...X" -0.988448669090909
10 "STANDING" "tBodyGyroJerk.std...Y" -0.988069049545454
10 "STANDING" "tBodyGyroJerk.std...Z" -0.986151805227273
10 "STANDING" "tBodyGyroJerkMag.mean.." -0.9888416775
10 "STANDING" "tBodyGyroJerkMag.std.." -0.988432163863636
10 "STANDING" "tBodyGyroMag.mean.." -0.958062504772727
10 "STANDING" "tBodyGyroMag.std.." -0.959383848636364
10 "STANDING" "tGravityAcc.mean...X" 0.823794305
10 "STANDING" "tGravityAcc.mean...Y" -0.0257803713636364
10 "STANDING" "tGravityAcc.mean...Z" 0.107726684545455
10 "STANDING" "tGravityAcc.std...X" -0.978958863863636
10 "STANDING" "tGravityAcc.std...Y" -0.976022438636364
10 "STANDING" "tGravityAcc.std...Z" -0.965126845227273
10 "STANDING" "tGravityAccMag.mean.." -0.966786137727273
10 "STANDING" "tGravityAccMag.std.." -0.962448027727273
10 "WALKING" "angle.tBodyAccJerkMean..gravityMean." 0.0261325554471698
10 "WALKING" "angle.tBodyAccMean.gravity." -0.00210357678492453
10 "WALKING" "angle.tBodyGyroJerkMean.gravityMean." -0.0166639644150943
10 "WALKING" "angle.tBodyGyroMean.gravityMean." -0.0225427891713208
